"author1"	"author2"	"pubs"	"pubIDs"
"Kohler HP"	"ratcliffe s"	"0"	""
"Kohler HP"	"RILEY JL"	"0"	""
"Kohler HP"	"ROBERTSON ES"	"0"	""
"Kohler HP"	"ROSS R"	"0"	""
"Kohler HP"	"rutstein r"	"0"	""
"Kohler HP"	"sawinski d"	"0"	""
"Kohler HP"	"SCHNOLL RA"	"0"	""
"Kohler HP"	"schulman ln"	"0"	""
"Kohler HP"	"SCOTT PA"	"0"	""
"Kohler HP"	"SHAW GM"	"0"	""
"Kohler HP"	"shaw pa"	"0"	""
"Kohler HP"	"stallings v"	"0"	""
"Kohler HP"	"steenhoff ap"	"0"	""
"Kohler HP"	"stevens r"	"0"	""
"Kohler HP"	"su lf"	"0"	""
"Kohler HP"	"TEBAS P"	"0"	""
"Kohler HP"	"Teitelman A"	"0"	""
"Kohler HP"	"Tomescu C"	"0"	""
"Kohler HP"	"van duyne g"	"0"	""
"Kohler HP"	"VILLARRUEL A"	"0"	""
"Kohler HP"	"WEINER DB"	"0"	""
"Kohler HP"	"Weissman D"	"0"	""
"Kohler HP"	"WHERRY EJ"	"0"	""
"Kohler HP"	"Wood s"	"0"	""
"Kohler HP"	"WOODY GE"	"0"	""
"Kohler HP"	"YEHIA B"	"0"	""
"Kohler HP"	"YOU J"	"0"	""
"Kohler HP"	"Yuan Y"	"0"	""
"Kohler HP"	"ZETOLA N"	"0"	""
"KOHLI RM"	"KOLSON D"	"0"	""
"KOHLI RM"	"kovaric cl"	"0"	""
"KOHLI RM"	"LANGLEBEN DD"	"0"	""
"KOHLI RM"	"LIEBERMAN PM"	"0"	""
"KOHLI RM"	"LIU C"	"0"	""
"KOHLI RM"	"Lo Re V"	"0"	""
"KOHLI RM"	"LOWENTHAL ED"	"0"	""
"KOHLI RM"	"Mcguire JL"	"0"	""
"KOHLI RM"	"METZGER DS"	"0"	""
"KOHLI RM"	"MONTANER L"	"0"	""
"KOHLI RM"	"Moore JH"	"0"	""
"KOHLI RM"	"morroni c"	"0"	""
"KOHLI RM"	"O'doherty U"	"0"	""
"KOHLI RM"	"OBRIEN CP"	"0"	""
"KOHLI RM"	"ratcliffe s"	"0"	""
"KOHLI RM"	"RILEY JL"	"0"	""
"KOHLI RM"	"ROBERTSON ES"	"0"	""
"KOHLI RM"	"ROSS R"	"0"	""
"KOHLI RM"	"rutstein r"	"0"	""
"KOHLI RM"	"sawinski d"	"0"	""
"KOHLI RM"	"SCHNOLL RA"	"0"	""
"KOHLI RM"	"schulman ln"	"0"	""
"KOHLI RM"	"SCOTT PA"	"0"	""
"KOHLI RM"	"SHAW GM"	"0"	""
"KOHLI RM"	"shaw pa"	"0"	""
"KOHLI RM"	"stallings v"	"0"	""
"KOHLI RM"	"steenhoff ap"	"0"	""
"KOHLI RM"	"stevens r"	"0"	""
"KOHLI RM"	"su lf"	"0"	""
"KOHLI RM"	"TEBAS P"	"0"	""
"KOHLI RM"	"Teitelman A"	"0"	""
"KOHLI RM"	"Tomescu C"	"0"	""
"KOHLI RM"	"van duyne g"	"1"	"27780353"
"KOHLI RM"	"VILLARRUEL A"	"0"	""
"KOHLI RM"	"WEINER DB"	"0"	""
"KOHLI RM"	"Weissman D"	"0"	""
"KOHLI RM"	"WHERRY EJ"	"0"	""
"KOHLI RM"	"Wood s"	"0"	""
"KOHLI RM"	"WOODY GE"	"0"	""
"KOHLI RM"	"YEHIA B"	"0"	""
"KOHLI RM"	"YOU J"	"0"	""
"KOHLI RM"	"Yuan Y"	"0"	""
"KOHLI RM"	"ZETOLA N"	"0"	""
"KOLSON D"	"kovaric cl"	"0"	""
"KOLSON D"	"LANGLEBEN DD"	"0"	""
"KOLSON D"	"LIEBERMAN PM"	"0"	""
"KOLSON D"	"LIU C"	"0"	""
"KOLSON D"	"Lo Re V"	"0"	""
"KOLSON D"	"LOWENTHAL ED"	"0"	""
"KOLSON D"	"Mcguire JL"	"2"	"27273074,25776526"
"KOLSON D"	"METZGER DS"	"0"	""
"KOLSON D"	"MONTANER L"	"0"	""
"KOLSON D"	"Moore JH"	"0"	""
"KOLSON D"	"morroni c"	"0"	""
"KOLSON D"	"O'doherty U"	"0"	""
"KOLSON D"	"OBRIEN CP"	"0"	""
"KOLSON D"	"ratcliffe s"	"1"	"29667531"
"KOLSON D"	"RILEY JL"	"0"	""
"KOLSON D"	"ROBERTSON ES"	"1"	"26628726"
"KOLSON D"	"ROSS R"	"0"	""
"KOLSON D"	"rutstein r"	"0"	""
"KOLSON D"	"sawinski d"	"0"	""
"KOLSON D"	"SCHNOLL RA"	"0"	""
"KOLSON D"	"schulman ln"	"0"	""
"KOLSON D"	"SCOTT PA"	"0"	""
"KOLSON D"	"SHAW GM"	"0"	""
"KOLSON D"	"shaw pa"	"0"	""
"KOLSON D"	"stallings v"	"0"	""
"KOLSON D"	"steenhoff ap"	"1"	"25647527"
"KOLSON D"	"stevens r"	"0"	""
"KOLSON D"	"su lf"	"0"	""
"KOLSON D"	"TEBAS P"	"0"	""
"KOLSON D"	"Teitelman A"	"0"	""
"KOLSON D"	"Tomescu C"	"0"	""
"KOLSON D"	"van duyne g"	"0"	""
"KOLSON D"	"VILLARRUEL A"	"0"	""
"KOLSON D"	"WEINER DB"	"0"	""
"KOLSON D"	"Weissman D"	"0"	""
"KOLSON D"	"WHERRY EJ"	"0"	""
"KOLSON D"	"Wood s"	"0"	""
"KOLSON D"	"WOODY GE"	"0"	""
"KOLSON D"	"YEHIA B"	"0"	""
"KOLSON D"	"YOU J"	"0"	""
"KOLSON D"	"Yuan Y"	"0"	""
"KOLSON D"	"ZETOLA N"	"0"	""
"kovaric cl"	"LANGLEBEN DD"	"0"	""
"kovaric cl"	"LIEBERMAN PM"	"0"	""
"kovaric cl"	"LIU C"	"0"	""
"kovaric cl"	"Lo Re V"	"0"	""
"kovaric cl"	"LOWENTHAL ED"	"0"	""
"kovaric cl"	"Mcguire JL"	"0"	""
"kovaric cl"	"METZGER DS"	"0"	""
"kovaric cl"	"MONTANER L"	"0"	""
"kovaric cl"	"Moore JH"	"0"	""
"kovaric cl"	"morroni c"	"0"	""
"kovaric cl"	"O'doherty U"	"0"	""
"kovaric cl"	"OBRIEN CP"	"0"	""
"kovaric cl"	"ratcliffe s"	"0"	""
"kovaric cl"	"RILEY JL"	"0"	""
"kovaric cl"	"ROBERTSON ES"	"0"	""
"kovaric cl"	"ROSS R"	"0"	""
"kovaric cl"	"rutstein r"	"0"	""
"kovaric cl"	"sawinski d"	"0"	""
"kovaric cl"	"SCHNOLL RA"	"0"	""
"kovaric cl"	"schulman ln"	"0"	""
"kovaric cl"	"SCOTT PA"	"0"	""
"kovaric cl"	"SHAW GM"	"0"	""
"kovaric cl"	"shaw pa"	"0"	""
"kovaric cl"	"stallings v"	"0"	""
"kovaric cl"	"steenhoff ap"	"0"	""
"kovaric cl"	"stevens r"	"0"	""
"kovaric cl"	"su lf"	"0"	""
"kovaric cl"	"TEBAS P"	"0"	""
"kovaric cl"	"Teitelman A"	"0"	""
"kovaric cl"	"Tomescu C"	"0"	""
"kovaric cl"	"van duyne g"	"0"	""
"kovaric cl"	"VILLARRUEL A"	"0"	""
"kovaric cl"	"WEINER DB"	"0"	""
"kovaric cl"	"Weissman D"	"0"	""
"kovaric cl"	"WHERRY EJ"	"0"	""
"kovaric cl"	"Wood s"	"0"	""
"kovaric cl"	"WOODY GE"	"0"	""
"kovaric cl"	"YEHIA B"	"0"	""
"kovaric cl"	"YOU J"	"0"	""
"kovaric cl"	"Yuan Y"	"0"	""
"kovaric cl"	"ZETOLA N"	"0"	""
"LANGLEBEN DD"	"LIEBERMAN PM"	"0"	""
"LANGLEBEN DD"	"LIU C"	"0"	""
"LANGLEBEN DD"	"Lo Re V"	"0"	""
"LANGLEBEN DD"	"LOWENTHAL ED"	"0"	""
"LANGLEBEN DD"	"Mcguire JL"	"0"	""
"LANGLEBEN DD"	"METZGER DS"	"1"	"27217112"
"LANGLEBEN DD"	"MONTANER L"	"0"	""
"LANGLEBEN DD"	"Moore JH"	"0"	""
"LANGLEBEN DD"	"morroni c"	"0"	""
"LANGLEBEN DD"	"O'doherty U"	"0"	""
"LANGLEBEN DD"	"OBRIEN CP"	"0"	""
"LANGLEBEN DD"	"ratcliffe s"	"0"	""
"LANGLEBEN DD"	"RILEY JL"	"0"	""
"LANGLEBEN DD"	"ROBERTSON ES"	"0"	""
"LANGLEBEN DD"	"ROSS R"	"0"	""
"LANGLEBEN DD"	"rutstein r"	"0"	""
"LANGLEBEN DD"	"sawinski d"	"0"	""
"LANGLEBEN DD"	"SCHNOLL RA"	"0"	""
"LANGLEBEN DD"	"schulman ln"	"0"	""
"LANGLEBEN DD"	"SCOTT PA"	"0"	""
"LANGLEBEN DD"	"SHAW GM"	"0"	""
"LANGLEBEN DD"	"shaw pa"	"0"	""
"LANGLEBEN DD"	"stallings v"	"0"	""
"LANGLEBEN DD"	"steenhoff ap"	"0"	""
"LANGLEBEN DD"	"stevens r"	"0"	""
"LANGLEBEN DD"	"su lf"	"0"	""
"LANGLEBEN DD"	"TEBAS P"	"0"	""
"LANGLEBEN DD"	"Teitelman A"	"1"	"27654662"
"LANGLEBEN DD"	"Tomescu C"	"0"	""
"LANGLEBEN DD"	"van duyne g"	"0"	""
"LANGLEBEN DD"	"VILLARRUEL A"	"0"	""
"LANGLEBEN DD"	"WEINER DB"	"0"	""
"LANGLEBEN DD"	"Weissman D"	"0"	""
"LANGLEBEN DD"	"WHERRY EJ"	"0"	""
"LANGLEBEN DD"	"Wood s"	"0"	""
"LANGLEBEN DD"	"WOODY GE"	"0"	""
"LANGLEBEN DD"	"YEHIA B"	"0"	""
"LANGLEBEN DD"	"YOU J"	"0"	""
"LANGLEBEN DD"	"Yuan Y"	"0"	""
"LANGLEBEN DD"	"ZETOLA N"	"0"	""
"LIEBERMAN PM"	"LIU C"	"0"	""
"LIEBERMAN PM"	"Lo Re V"	"0"	""
"LIEBERMAN PM"	"LOWENTHAL ED"	"0"	""
"LIEBERMAN PM"	"Mcguire JL"	"0"	""
"LIEBERMAN PM"	"METZGER DS"	"0"	""
"LIEBERMAN PM"	"MONTANER L"	"0"	""
"LIEBERMAN PM"	"Moore JH"	"0"	""
"LIEBERMAN PM"	"morroni c"	"0"	""
"LIEBERMAN PM"	"O'doherty U"	"0"	""
"LIEBERMAN PM"	"OBRIEN CP"	"0"	""
"LIEBERMAN PM"	"ratcliffe s"	"0"	""
"LIEBERMAN PM"	"RILEY JL"	"0"	""
"LIEBERMAN PM"	"ROBERTSON ES"	"0"	""
"LIEBERMAN PM"	"ROSS R"	"0"	""
"LIEBERMAN PM"	"rutstein r"	"0"	""
"LIEBERMAN PM"	"sawinski d"	"0"	""
"LIEBERMAN PM"	"SCHNOLL RA"	"0"	""
"LIEBERMAN PM"	"schulman ln"	"0"	""
"LIEBERMAN PM"	"SCOTT PA"	"0"	""
"LIEBERMAN PM"	"SHAW GM"	"0"	""
"LIEBERMAN PM"	"shaw pa"	"0"	""
"LIEBERMAN PM"	"stallings v"	"0"	""
"LIEBERMAN PM"	"steenhoff ap"	"0"	""
"LIEBERMAN PM"	"stevens r"	"0"	""
"LIEBERMAN PM"	"su lf"	"0"	""
"LIEBERMAN PM"	"TEBAS P"	"0"	""
"LIEBERMAN PM"	"Teitelman A"	"0"	""
"LIEBERMAN PM"	"Tomescu C"	"0"	""
"LIEBERMAN PM"	"van duyne g"	"0"	""
"LIEBERMAN PM"	"VILLARRUEL A"	"0"	""
"LIEBERMAN PM"	"WEINER DB"	"0"	""
"LIEBERMAN PM"	"Weissman D"	"0"	""
"LIEBERMAN PM"	"WHERRY EJ"	"0"	""
"LIEBERMAN PM"	"Wood s"	"0"	""
"LIEBERMAN PM"	"WOODY GE"	"0"	""
"LIEBERMAN PM"	"YEHIA B"	"0"	""
"LIEBERMAN PM"	"YOU J"	"0"	""
"LIEBERMAN PM"	"Yuan Y"	"0"	""
"LIEBERMAN PM"	"ZETOLA N"	"0"	""
"LIU C"	"Lo Re V"	"0"	""
"LIU C"	"LOWENTHAL ED"	"0"	""
"LIU C"	"Mcguire JL"	"0"	""
"LIU C"	"METZGER DS"	"0"	""
"LIU C"	"MONTANER L"	"0"	""
"LIU C"	"Moore JH"	"0"	""
"LIU C"	"morroni c"	"0"	""
"LIU C"	"O'doherty U"	"0"	""
"LIU C"	"OBRIEN CP"	"0"	""
"LIU C"	"ratcliffe s"	"1"	"25894456"
"LIU C"	"RILEY JL"	"0"	""
"LIU C"	"ROBERTSON ES"	"0"	""
"LIU C"	"ROSS R"	"1"	"29241625"
"LIU C"	"rutstein r"	"0"	""
"LIU C"	"sawinski d"	"0"	""
"LIU C"	"SCHNOLL RA"	"0"	""
"LIU C"	"schulman ln"	"0"	""
"LIU C"	"SCOTT PA"	"0"	""
"LIU C"	"SHAW GM"	"0"	""
"LIU C"	"shaw pa"	"0"	""
"LIU C"	"stallings v"	"0"	""
"LIU C"	"steenhoff ap"	"0"	""
"LIU C"	"stevens r"	"0"	""
"LIU C"	"su lf"	"0"	""
"LIU C"	"TEBAS P"	"0"	""
"LIU C"	"Teitelman A"	"0"	""
"LIU C"	"Tomescu C"	"0"	""
"LIU C"	"van duyne g"	"0"	""
"LIU C"	"VILLARRUEL A"	"0"	""
"LIU C"	"WEINER DB"	"0"	""
"LIU C"	"Weissman D"	"0"	""
"LIU C"	"WHERRY EJ"	"0"	""
"LIU C"	"Wood s"	"0"	""
"LIU C"	"WOODY GE"	"0"	""
"LIU C"	"YEHIA B"	"0"	""
"LIU C"	"YOU J"	"20"	"29715611,29621056,29615203,29395372,29212061,29101410,29022354,28962149,28388579,27697611,27624070,27494853,26944410,26749009,26553829,26325335,25775800,25048154,24667260,24064594"
"LIU C"	"Yuan Y"	"130"	"29694170,29602078,29549052,29527286,29518847,29501817,29476905,29449015,29442150,29429262,29355717,29325305,29277635,29272795,29268173,29228691,29211511,29163149,29094166,29075938,28973326,28949653,28937648,28927138,28881715,28871209,28869829,28842527,28822448,28821398,28820575,28774789,28758111,28728272,28624793,28624440,28623331,28622000,28535631,28498130,28402674,28393207,28368651,28348007,28306302,28306266,28280542,28279933,28184922,28106414,27982610,27729454,27720998,27630602,27613325,27602785,27593951,29558590,27544808,27494467,27434509,27427593,27427586,27391715,27314423,27287142,27284243,27271644,27219292,27186266,27156155,27133717,27132167,29062933,27107269,27075233,26967411,26894702,26893867,26871323,26828127,26689464,26660046,26650295,26650293,26565461,26562174,26548370,26476340,26443636,26406823,26406402,26377817,26371642,26363126,26360594,26249563,26212061,26184903,26182091,25985665,25935647,25890724,25852392,25793804,25479489,25167168,25129146,25015528,25014804,24930834,24890147,24857903,24745407,24655246,24620994,24557012,24526644,24484002,24483645,24367547,24055874,24044997,23963164,23910367,23856293,23829729,23731383,23713625,23614636"
"LIU C"	"ZETOLA N"	"0"	""
"Lo Re V"	"LOWENTHAL ED"	"0"	""
"Lo Re V"	"Mcguire JL"	"0"	""
"Lo Re V"	"METZGER DS"	"0"	""
"Lo Re V"	"MONTANER L"	"0"	""
"Lo Re V"	"Moore JH"	"0"	""
"Lo Re V"	"morroni c"	"0"	""
"Lo Re V"	"O'doherty U"	"0"	""
"Lo Re V"	"OBRIEN CP"	"0"	""
"Lo Re V"	"ratcliffe s"	"1"	"24188387"
"Lo Re V"	"RILEY JL"	"0"	""
"Lo Re V"	"ROBERTSON ES"	"0"	""
"Lo Re V"	"ROSS R"	"0"	""
"Lo Re V"	"rutstein r"	"0"	""
"Lo Re V"	"sawinski d"	"0"	""
"Lo Re V"	"SCHNOLL RA"	"0"	""
"Lo Re V"	"schulman ln"	"0"	""
"Lo Re V"	"SCOTT PA"	"0"	""
"Lo Re V"	"SHAW GM"	"0"	""
"Lo Re V"	"shaw pa"	"2"	"28941137,27490638"
"Lo Re V"	"stallings v"	"0"	""
"Lo Re V"	"steenhoff ap"	"0"	""
"Lo Re V"	"stevens r"	"0"	""
"Lo Re V"	"su lf"	"0"	""
"Lo Re V"	"TEBAS P"	"2"	"26576297,25754980"
"Lo Re V"	"Teitelman A"	"0"	""
"Lo Re V"	"Tomescu C"	"0"	""
"Lo Re V"	"van duyne g"	"0"	""
"Lo Re V"	"VILLARRUEL A"	"0"	""
"Lo Re V"	"WEINER DB"	"0"	""
"Lo Re V"	"Weissman D"	"0"	""
"Lo Re V"	"WHERRY EJ"	"0"	""
"Lo Re V"	"Wood s"	"0"	""
"Lo Re V"	"WOODY GE"	"0"	""
"Lo Re V"	"YEHIA B"	"1"	"24988388"
"Lo Re V"	"YOU J"	"0"	""
"Lo Re V"	"Yuan Y"	"0"	""
"Lo Re V"	"ZETOLA N"	"0"	""
"LOWENTHAL ED"	"Mcguire JL"	"0"	""
"LOWENTHAL ED"	"METZGER DS"	"0"	""
"LOWENTHAL ED"	"MONTANER L"	"0"	""
"LOWENTHAL ED"	"Moore JH"	"0"	""
"LOWENTHAL ED"	"morroni c"	"0"	""
"LOWENTHAL ED"	"O'doherty U"	"0"	""
"LOWENTHAL ED"	"OBRIEN CP"	"0"	""
"LOWENTHAL ED"	"ratcliffe s"	"0"	""
"LOWENTHAL ED"	"RILEY JL"	"0"	""
"LOWENTHAL ED"	"ROBERTSON ES"	"0"	""
"LOWENTHAL ED"	"ROSS R"	"0"	""
"LOWENTHAL ED"	"rutstein r"	"1"	"25604610"
"LOWENTHAL ED"	"sawinski d"	"0"	""
"LOWENTHAL ED"	"SCHNOLL RA"	"0"	""
"LOWENTHAL ED"	"schulman ln"	"0"	""
"LOWENTHAL ED"	"SCOTT PA"	"0"	""
"LOWENTHAL ED"	"SHAW GM"	"0"	""
"LOWENTHAL ED"	"shaw pa"	"0"	""
"LOWENTHAL ED"	"stallings v"	"0"	""
"LOWENTHAL ED"	"steenhoff ap"	"2"	"29630654,27725042"
"LOWENTHAL ED"	"stevens r"	"0"	""
"LOWENTHAL ED"	"su lf"	"0"	""
"LOWENTHAL ED"	"TEBAS P"	"0"	""
"LOWENTHAL ED"	"Teitelman A"	"0"	""
"LOWENTHAL ED"	"Tomescu C"	"0"	""
"LOWENTHAL ED"	"van duyne g"	"0"	""
"LOWENTHAL ED"	"VILLARRUEL A"	"0"	""
"LOWENTHAL ED"	"WEINER DB"	"0"	""
"LOWENTHAL ED"	"Weissman D"	"0"	""
"LOWENTHAL ED"	"WHERRY EJ"	"0"	""
"LOWENTHAL ED"	"Wood s"	"0"	""
"LOWENTHAL ED"	"WOODY GE"	"0"	""
"LOWENTHAL ED"	"YEHIA B"	"0"	""
"LOWENTHAL ED"	"YOU J"	"0"	""
"LOWENTHAL ED"	"Yuan Y"	"0"	""
"LOWENTHAL ED"	"ZETOLA N"	"0"	""
"Mcguire JL"	"METZGER DS"	"0"	""
"Mcguire JL"	"MONTANER L"	"0"	""
"Mcguire JL"	"Moore JH"	"0"	""
"Mcguire JL"	"morroni c"	"0"	""
"Mcguire JL"	"O'doherty U"	"0"	""
"Mcguire JL"	"OBRIEN CP"	"0"	""
"Mcguire JL"	"ratcliffe s"	"0"	""
"Mcguire JL"	"RILEY JL"	"0"	""
"Mcguire JL"	"ROBERTSON ES"	"0"	""
"Mcguire JL"	"ROSS R"	"0"	""
"Mcguire JL"	"rutstein r"	"0"	""
"Mcguire JL"	"sawinski d"	"0"	""
"Mcguire JL"	"SCHNOLL RA"	"0"	""
"Mcguire JL"	"schulman ln"	"0"	""
"Mcguire JL"	"SCOTT PA"	"0"	""
"Mcguire JL"	"SHAW GM"	"0"	""
"Mcguire JL"	"shaw pa"	"0"	""
"Mcguire JL"	"stallings v"	"0"	""
"Mcguire JL"	"steenhoff ap"	"0"	""
"Mcguire JL"	"stevens r"	"0"	""
"Mcguire JL"	"su lf"	"0"	""
"Mcguire JL"	"TEBAS P"	"0"	""
"Mcguire JL"	"Teitelman A"	"0"	""
"Mcguire JL"	"Tomescu C"	"0"	""
"Mcguire JL"	"van duyne g"	"0"	""
"Mcguire JL"	"VILLARRUEL A"	"0"	""
"Mcguire JL"	"WEINER DB"	"0"	""
"Mcguire JL"	"Weissman D"	"0"	""
"Mcguire JL"	"WHERRY EJ"	"0"	""
"Mcguire JL"	"Wood s"	"0"	""
"Mcguire JL"	"WOODY GE"	"0"	""
"Mcguire JL"	"YEHIA B"	"0"	""
"Mcguire JL"	"YOU J"	"0"	""
"Mcguire JL"	"Yuan Y"	"0"	""
"Mcguire JL"	"ZETOLA N"	"0"	""
"METZGER DS"	"MONTANER L"	"1"	"25514793"
"METZGER DS"	"Moore JH"	"0"	""
"METZGER DS"	"morroni c"	"0"	""
"METZGER DS"	"O'doherty U"	"0"	""
"METZGER DS"	"OBRIEN CP"	"0"	""
"METZGER DS"	"ratcliffe s"	"0"	""
"METZGER DS"	"RILEY JL"	"0"	""
"METZGER DS"	"ROBERTSON ES"	"0"	""
"METZGER DS"	"ROSS R"	"0"	""
"METZGER DS"	"rutstein r"	"0"	""
"METZGER DS"	"sawinski d"	"0"	""
"METZGER DS"	"SCHNOLL RA"	"0"	""
"METZGER DS"	"schulman ln"	"0"	""
"METZGER DS"	"SCOTT PA"	"0"	""
"METZGER DS"	"SHAW GM"	"0"	""
"METZGER DS"	"shaw pa"	"0"	""
"METZGER DS"	"stallings v"	"0"	""
"METZGER DS"	"steenhoff ap"	"0"	""
"METZGER DS"	"stevens r"	"0"	""
"METZGER DS"	"su lf"	"0"	""
"METZGER DS"	"TEBAS P"	"0"	""
"METZGER DS"	"Teitelman A"	"0"	""
"METZGER DS"	"Tomescu C"	"1"	"25514793"
"METZGER DS"	"van duyne g"	"0"	""
"METZGER DS"	"VILLARRUEL A"	"0"	""
"METZGER DS"	"WEINER DB"	"0"	""
"METZGER DS"	"Weissman D"	"0"	""
"METZGER DS"	"WHERRY EJ"	"0"	""
"METZGER DS"	"Wood s"	"0"	""
"METZGER DS"	"WOODY GE"	"0"	""
"METZGER DS"	"YEHIA B"	"2"	"25867777,24126447"
"METZGER DS"	"YOU J"	"0"	""
"METZGER DS"	"Yuan Y"	"0"	""
"METZGER DS"	"ZETOLA N"	"0"	""
"MONTANER L"	"Moore JH"	"0"	""
"MONTANER L"	"morroni c"	"0"	""
"MONTANER L"	"O'doherty U"	"1"	"23570845"
"MONTANER L"	"OBRIEN CP"	"0"	""
"MONTANER L"	"ratcliffe s"	"0"	""
"MONTANER L"	"RILEY JL"	"1"	"28520969"
"MONTANER L"	"ROBERTSON ES"	"0"	""
"MONTANER L"	"ROSS R"	"0"	""
"MONTANER L"	"rutstein r"	"0"	""
"MONTANER L"	"sawinski d"	"0"	""
"MONTANER L"	"SCHNOLL RA"	"0"	""
"MONTANER L"	"schulman ln"	"0"	""
"MONTANER L"	"SCOTT PA"	"0"	""
"MONTANER L"	"SHAW GM"	"0"	""
"MONTANER L"	"shaw pa"	"0"	""
"MONTANER L"	"stallings v"	"0"	""
"MONTANER L"	"steenhoff ap"	"0"	""
"MONTANER L"	"stevens r"	"0"	""
"MONTANER L"	"su lf"	"0"	""
"MONTANER L"	"TEBAS P"	"4"	"29669853,28444867,28225449,23570845"
"MONTANER L"	"Teitelman A"	"0"	""
"MONTANER L"	"Tomescu C"	"5"	"29669853,28225449,26372382,25514793,25078947"
"MONTANER L"	"van duyne g"	"0"	""
"MONTANER L"	"VILLARRUEL A"	"0"	""
"MONTANER L"	"WEINER DB"	"0"	""
"MONTANER L"	"Weissman D"	"0"	""
"MONTANER L"	"WHERRY EJ"	"0"	""
"MONTANER L"	"Wood s"	"0"	""
"MONTANER L"	"WOODY GE"	"0"	""
"MONTANER L"	"YEHIA B"	"0"	""
"MONTANER L"	"YOU J"	"0"	""
"MONTANER L"	"Yuan Y"	"0"	""
"MONTANER L"	"ZETOLA N"	"0"	""
"Moore JH"	"morroni c"	"0"	""
"Moore JH"	"O'doherty U"	"0"	""
"Moore JH"	"OBRIEN CP"	"0"	""
"Moore JH"	"ratcliffe s"	"0"	""
"Moore JH"	"RILEY JL"	"0"	""
"Moore JH"	"ROBERTSON ES"	"0"	""
"Moore JH"	"ROSS R"	"0"	""
"Moore JH"	"rutstein r"	"0"	""
"Moore JH"	"sawinski d"	"0"	""
"Moore JH"	"SCHNOLL RA"	"0"	""
"Moore JH"	"schulman ln"	"0"	""
"Moore JH"	"SCOTT PA"	"0"	""
"Moore JH"	"SHAW GM"	"0"	""
"Moore JH"	"shaw pa"	"0"	""
"Moore JH"	"stallings v"	"0"	""
"Moore JH"	"steenhoff ap"	"0"	""
"Moore JH"	"stevens r"	"0"	""
"Moore JH"	"su lf"	"0"	""
"Moore JH"	"TEBAS P"	"0"	""
"Moore JH"	"Teitelman A"	"0"	""
"Moore JH"	"Tomescu C"	"0"	""
"Moore JH"	"van duyne g"	"0"	""
"Moore JH"	"VILLARRUEL A"	"0"	""
"Moore JH"	"WEINER DB"	"0"	""
"Moore JH"	"Weissman D"	"0"	""
"Moore JH"	"WHERRY EJ"	"0"	""
"Moore JH"	"Wood s"	"0"	""
"Moore JH"	"WOODY GE"	"0"	""
"Moore JH"	"YEHIA B"	"0"	""
"Moore JH"	"YOU J"	"0"	""
"Moore JH"	"Yuan Y"	"0"	""
"Moore JH"	"ZETOLA N"	"1"	"26942285"
"morroni c"	"O'doherty U"	"0"	""
"morroni c"	"OBRIEN CP"	"0"	""
"morroni c"	"ratcliffe s"	"0"	""
"morroni c"	"RILEY JL"	"0"	""
"morroni c"	"ROBERTSON ES"	"1"	"26579491"
"morroni c"	"ROSS R"	"0"	""
"morroni c"	"rutstein r"	"0"	""
"morroni c"	"sawinski d"	"0"	""
"morroni c"	"SCHNOLL RA"	"0"	""
"morroni c"	"schulman ln"	"0"	""
"morroni c"	"SCOTT PA"	"0"	""
"morroni c"	"SHAW GM"	"0"	""
"morroni c"	"shaw pa"	"0"	""
"morroni c"	"stallings v"	"0"	""
"morroni c"	"steenhoff ap"	"0"	""
"morroni c"	"stevens r"	"0"	""
"morroni c"	"su lf"	"0"	""
"morroni c"	"TEBAS P"	"0"	""
"morroni c"	"Teitelman A"	"0"	""
"morroni c"	"Tomescu C"	"0"	""
"morroni c"	"van duyne g"	"0"	""
"morroni c"	"VILLARRUEL A"	"0"	""
"morroni c"	"WEINER DB"	"0"	""
"morroni c"	"Weissman D"	"0"	""
"morroni c"	"WHERRY EJ"	"0"	""
"morroni c"	"Wood s"	"0"	""
"morroni c"	"WOODY GE"	"0"	""
"morroni c"	"YEHIA B"	"0"	""
"morroni c"	"YOU J"	"0"	""
"morroni c"	"Yuan Y"	"0"	""
"morroni c"	"ZETOLA N"	"1"	"26579491"
"O'doherty U"	"OBRIEN CP"	"0"	""
"O'doherty U"	"ratcliffe s"	"0"	""
"O'doherty U"	"RILEY JL"	"0"	""
"O'doherty U"	"ROBERTSON ES"	"0"	""
"O'doherty U"	"ROSS R"	"0"	""
"O'doherty U"	"rutstein r"	"0"	""
"O'doherty U"	"sawinski d"	"0"	""
"O'doherty U"	"SCHNOLL RA"	"0"	""
"O'doherty U"	"schulman ln"	"0"	""
"O'doherty U"	"SCOTT PA"	"0"	""
"O'doherty U"	"SHAW GM"	"0"	""
"O'doherty U"	"shaw pa"	"0"	""
"O'doherty U"	"stallings v"	"0"	""
"O'doherty U"	"steenhoff ap"	"0"	""
"O'doherty U"	"stevens r"	"0"	""
"O'doherty U"	"su lf"	"0"	""
"O'doherty U"	"TEBAS P"	"1"	"23570845"
"O'doherty U"	"Teitelman A"	"0"	""
"O'doherty U"	"Tomescu C"	"0"	""
"O'doherty U"	"van duyne g"	"0"	""
"O'doherty U"	"VILLARRUEL A"	"0"	""
"O'doherty U"	"WEINER DB"	"0"	""
"O'doherty U"	"Weissman D"	"0"	""
"O'doherty U"	"WHERRY EJ"	"0"	""
"O'doherty U"	"Wood s"	"0"	""
